"name","averageRating","numVotes","V1","director","score","year","foreign"
"Crimson Peak",6.5,111749,"2426","Guillermo del Toro",6,2015,FALSE
"Crossing Fields",7.5,34,"2798","James Rosenov",5.8,1999,FALSE
"Crossing Over",6.8,21091,"6955","Wayne Kramer",6,2009,FALSE
"Crossing Over",7.5,6,"6955","Wayne Kramer",6,2009,FALSE
"Crossing Over",7.1,43,"6955","Wayne Kramer",6,2009,FALSE
"Crossing Over",5.9,11,"6955","Wayne Kramer",6,2009,FALSE
"Crossing Over",8,784,"6955","Wayne Kramer",6,2009,FALSE
"Crossing Over",8.1,288,"6955","Wayne Kramer",6,2009,FALSE
"Crossing Over",6.9,12,"6955","Wayne Kramer",6,2009,FALSE
"Crossover",6.5,37,"5427","Preston Whitmore",4,2006,FALSE
"Crossover",7.5,6,"5427","Preston Whitmore",4,2006,FALSE
"Crossover",5.8,71,"5427","Preston Whitmore",4,2006,FALSE
"Crossover",9.8,11,"5427","Preston Whitmore",4,2006,FALSE
"Crossover",4.4,107,"5427","Preston Whitmore",4,2006,FALSE
"Crossover",8.1,50,"5427","Preston Whitmore",4,2006,FALSE
"Crossover",7.1,40,"5427","Preston Whitmore",4,2006,FALSE
"Crossover",4.7,11,"5427","Preston Whitmore",4,2006,FALSE
"Crossover",9,6,"5427","Preston Whitmore",4,2006,FALSE
"Crossover",8,940,"5427","Preston Whitmore",4,2006,FALSE
"Crossover",7.6,21,"5427","Preston Whitmore",4,2006,FALSE
"Crossover",2.1,8869,"5427","Preston Whitmore",4,2006,FALSE
"Crossroads",7.8,8,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.2,95,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",5.9,138,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.6,8,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.1,18,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.8,482,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6,112,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.2,31,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",3.4,35811,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.2,5,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.3,7,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.6,92,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.8,76,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7,88,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.3,75,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",5.5,34,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.3,27,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",4.2,14,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",8,56,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.7,902,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",8.3,12,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",8,6,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6,5,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.2,200,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",5,5,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.3,742,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",8,578,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.2,205,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",5.9,15,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.9,8,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6,225,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",8.1,30,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.7,55,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.6,18,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.4,9,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.2,10,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",5.4,48,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.1,439,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.1,251,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.4,625,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",3.8,241,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.1,11876,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",8.2,981,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.6,135,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.5,6,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.9,84,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",6.7,6,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",3.7,11510,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.1,117,"6552","Tamra Davis",4,2002,FALSE
"Crossroads",7.4,21,"6552","Tamra Davis",4,2002,FALSE
"Croupier",7.2,16908,"4695","Mike Hodges",7,2000,FALSE
"Crown Heights",5.5,115,"4416","Matt Ruskin",6.9,2017,FALSE
"Crown Heights",6.3,1178,"4416","Matt Ruskin",6.9,2017,FALSE
"Cruel Intentions",6.8,161857,"5835","Roger Kumble",5.5,1999,FALSE
"Cruel Intentions",7.7,115,"5835","Roger Kumble",5.5,1999,FALSE
"Crystal Fairy",5.8,7274,"6133","Sebastian Silva",7,2013,FALSE
"Cuban Fury",6.2,16344,"2761","James Griffiths",5,2014,FALSE
"Cupcakes",4.8,12,"2038","Eytan Fox",6,2015,FALSE
"Cupcakes",6,514,"2038","Eytan Fox",6,2015,FALSE
"Curse of the Golden Flower",7,38994,"7162","Zhang Yimou",6.5,2006,FALSE
"Cut Bank",6,8891,"4417","Matt Shakman",5,2015,FALSE
"Cyrus",4.7,910,"2913","Jay Duplass and Mark Duplass",6,2010,FALSE
"Cyrus",6.3,31798,"2913","Jay Duplass and Mark Duplass",6,2010,FALSE
"Da Sweet Blood of Jesus",4.1,1064,"6295","Spike Lee",7,2014,FALSE
"Daddy's Little Girls",5.5,6387,"6848","Tyler Perry",6,2007,FALSE
"Daddy's Little Girls",5.1,22,"6848","Tyler Perry",6,2007,FALSE
"Daddy Day Care",5.5,55434,"6393","Steve Carr",4,2003,FALSE
"Daddy Longlegs",6.6,926,"727","Benny and Josh Safdie",7,2009,FALSE
"Dallas 362",6.2,1076,"6068","Scott Caan",5,2005,FALSE
"Dallas Buyers Club",8,380074,"2941","Jean-Marc Vallee",7,2013,FALSE
"Daltry Calhoun",5.2,2116,"3709","Katrina Holden Bronson",6,2005,FALSE
"Damsels in Distress",5.7,8431,"6988","Whit Stillman",5,2012,FALSE
"Dan in Real Life",6.8,91524,"5283","Peter Hedges",6,2007,FALSE
"Dance Flick",3.5,10708,"1416","Damien Dante Wayans",6,2009,FALSE
"Dandelion",7.9,11850,"4305","Mark Milgard",6,2005,FALSE
"Dandelion",4.7,9,"4305","Mark Milgard",6,2005,FALSE
"Dandelion",6.9,1869,"4305","Mark Milgard",6,2005,FALSE
"Dandelion",6.2,11,"4305","Mark Milgard",6,2005,FALSE
"Dangerous Beauty",6.6,5,"4346","Marshall Herskovitz",6.1,1998,FALSE
"Dangerous Beauty",6.2,157653,"4346","Marshall Herskovitz",6.1,1998,FALSE
"Dangerous Beauty",7.8,43,"4346","Marshall Herskovitz",6.1,1998,FALSE
"Dangerous Beauty",7.7,9,"4346","Marshall Herskovitz",6.1,1998,FALSE
"Dangerous Beauty",7.3,13992,"4346","Marshall Herskovitz",6.1,1998,FALSE
"Dangerous Liaisons",8.1,28,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",7.6,57557,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",7.2,25,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",8,93,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",5.9,1622,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",7.5,47,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",5.5,109,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",7.9,45,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",6.5,572,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",6.8,22,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",8.8,1110,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",7.7,35,"2609","Hur Jin-ho",5,2012,FALSE
"Dangerous Liaisons",8.7,26,"2609","Hur Jin-ho",5,2012,FALSE
"Danny Collins",7,25855,"1425","Dan Fogelman",5.8,2015,FALSE
"Danny Deckchair",6.8,4514,"2974","Jeff Balsmeyer",5.5,2004,FALSE
"Dare",7.5,8,"72","Adam Salky",6.9,2009,FALSE
"Dare",5.2,19,"72","Adam Salky",6.9,2009,FALSE
"Dare",8.2,235,"72","Adam Salky",6.9,2009,FALSE
"Dare",6.5,1452,"72","Adam Salky",6.9,2009,FALSE
"Dare",5.9,3814,"72","Adam Salky",6.9,2009,FALSE
"Dare",6.9,10,"72","Adam Salky",6.9,2009,FALSE
"Dare",5.4,11,"72","Adam Salky",6.9,2009,FALSE
"Dare",7.2,25,"72","Adam Salky",6.9,2009,FALSE
"Dare",7.7,11,"72","Adam Salky",6.9,2009,FALSE
"Daredevil",5.3,190738,"4327","Mark Steven Johnson",5,2003,FALSE
"Daredevil",6,58,"4327","Mark Steven Johnson",5,2003,FALSE
"Daredevil",8.7,291236,"4327","Mark Steven Johnson",5,2003,FALSE
"Daredevil",4.5,12,"4327","Mark Steven Johnson",5,2003,FALSE
"Daredevil",7.2,65308,"4327","Mark Steven Johnson",5,2003,FALSE
"Daredevil",9.4,7696,"4327","Mark Steven Johnson",5,2003,FALSE
"Dark Blue",8.9,9,"5894","Ron Shelton",6,2003,FALSE
"Dark Blue",6.1,9,"5894","Ron Shelton",6,2003,FALSE
"Dark Blue",6.6,18678,"5894","Ron Shelton",6,2003,FALSE
"Dark Blue",7.6,3600,"5894","Ron Shelton",6,2003,FALSE
"Dark Blue World",7.3,5059,"2842","Jan Sverak",6.6,2001,FALSE
"Dark City",7.7,171514,"209","Alex Proyas",7.1,1998,FALSE
"Dark City",6.6,7,"209","Alex Proyas",7.1,1998,FALSE
"Dark City",6.5,186,"209","Alex Proyas",7.1,1998,FALSE
"Dark City",7.6,150,"209","Alex Proyas",7.1,1998,FALSE
"Dark City",6.4,27,"209","Alex Proyas",7.1,1998,FALSE
"Dark City",6.8,1511,"209","Alex Proyas",7.1,1998,FALSE
"Dark City",7.4,5,"209","Alex Proyas",7.1,1998,FALSE
"Dark Horse",7.2,63,"6719","Todd Solondz",7,2011,FALSE
"Dark Horse",4.9,7,"6719","Todd Solondz",7,2011,FALSE
"Dark Horse",5.9,50,"6719","Todd Solondz",7,2011,FALSE
"Dark Horse",7.3,859,"6719","Todd Solondz",7,2011,FALSE
"Dark Horse",7.2,2959,"6719","Todd Solondz",7,2011,FALSE
"Dark Horse",7.4,30,"6719","Todd Solondz",7,2011,FALSE
"Dark Horse",7.5,923,"6719","Todd Solondz",7,2011,FALSE
"Dark Horse",7.9,148,"6719","Todd Solondz",7,2011,FALSE
"Dark Horse",9,60,"6719","Todd Solondz",7,2011,FALSE
"Dark Horse",6,5007,"6719","Todd Solondz",7,2011,FALSE
"Dark Matter",6.7,41,"1114","Chen Shi-Zheng",6.5,2008,FALSE
"Dark Matter",7.6,190,"1114","Chen Shi-Zheng",6.5,2008,FALSE
"Dark Matter",8,21,"1114","Chen Shi-Zheng",6.5,2008,FALSE
"Dark Matter",7.5,32832,"1114","Chen Shi-Zheng",6.5,2008,FALSE
"Dark Matter",7.3,14,"1114","Chen Shi-Zheng",6.5,2008,FALSE
"Dark Matter",7.6,294,"1114","Chen Shi-Zheng",6.5,2008,FALSE
"Dark Matter",8.3,456,"1114","Chen Shi-Zheng",6.5,2008,FALSE
"Dark Matter",6.1,3036,"1114","Chen Shi-Zheng",6.5,2008,FALSE
"Dark Shadows",6.2,219558,"6654","Tim Burton",5.7,2012,FALSE
"Dark Shadows",4.9,2138,"6654","Tim Burton",5.7,2012,FALSE
"Dark Shadows",5.6,70,"6654","Tim Burton",5.7,2012,FALSE
"Dark Shadows",8,3152,"6654","Tim Burton",5.7,2012,FALSE
"Dark Shadows",7.6,1509,"6654","Tim Burton",5.7,2012,FALSE
"Dark Shadows",5.9,80,"6654","Tim Burton",5.7,2012,FALSE
"Dark Shadows",6.6,10,"6654","Tim Burton",5.7,2012,FALSE
"Dark Shadows",8.2,1083,"6654","Tim Burton",5.7,2012,FALSE
"Dark Shadows",6.5,2154,"6654","Tim Burton",5.7,2012,FALSE
"Dark Streets",4.6,339,"5450","Rachel Samuels",6,2008,FALSE
"Dark Streets",6.3,6,"5450","Rachel Samuels",6,2008,FALSE
"Dark Streets",5.1,13,"5450","Rachel Samuels",6,2008,FALSE
"Dark Summer",5.6,10,"5177","Paul Solet",5,2015,FALSE
"Dark Summer",4.8,473,"5177","Paul Solet",5,2015,FALSE
"Dark Summer",3.1,863,"5177","Paul Solet",5,2015,FALSE
"Dark Summer",4.2,2854,"5177","Paul Solet",5,2015,FALSE
"Dark Tide",5,301,"3356","John Stockwell",5,2012,FALSE
"Dark Tide",4.3,7306,"3356","John Stockwell",5,2012,FALSE
"Dark Touch",4.8,3683,"4273","Marina de Van",5,2013,FALSE
"Dark Water",6.2,6,"6943","Walter Salles",4,2005,FALSE
"Dark Water",3.8,5,"6943","Walter Salles",4,2005,FALSE
"Dark Water",5.3,193,"6943","Walter Salles",4,2005,FALSE
"Dark Water",8.8,3884,"6943","Walter Salles",4,2005,FALSE
"Dark Water",6.7,26665,"6943","Walter Salles",4,2005,FALSE
"Dark Water",5.6,54464,"6943","Walter Salles",4,2005,FALSE
"Darkest Hour",3.8,70,"3167","Joe Wright",6.1,2017,FALSE
"Darkest Hour",4.9,53447,"3167","Joe Wright",6.1,2017,FALSE
"Darkest Hour",8.2,155,"3167","Joe Wright",6.1,2017,FALSE
"Darkest Hour",6.4,9,"3167","Joe Wright",6.1,2017,FALSE
"Darkest Hour",7.4,99230,"3167","Joe Wright",6.1,2017,FALSE
"Darkness Falls",5.9,458,"3470","Jonathan Liebesman",6,2003,FALSE
"Darkness Falls",7.5,210,"3470","Jonathan Liebesman",6,2003,FALSE
"Darkness Falls",8.6,3523,"3470","Jonathan Liebesman",6,2003,FALSE
"Darkness Falls",5,27826,"3470","Jonathan Liebesman",6,2003,FALSE
"Darling Companion",5.1,2886,"3955","Lawrence Kasdan",6,2012,FALSE
"Das Experiment",8.3,16,"4987","Oliver Hirshbiegel",6.8,2002,FALSE
"Das Experiment",7.7,84897,"4987","Oliver Hirshbiegel",6.8,2002,FALSE
"Das Experiment",8.1,31,"4987","Oliver Hirshbiegel",6.8,2002,FALSE
"Das Experiment",7.9,313,"4987","Oliver Hirshbiegel",6.8,2002,FALSE
"Date and Switch",5.8,6971,"1161","Chris Nelson",5,2014,FALSE
"Date and Switch",5.5,14,"1161","Chris Nelson",5,2014,FALSE
"Date Night",7.5,6,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",8.1,7,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",8,791,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",5.7,218,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",6.5,6,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",7.3,12,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",5.3,16,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",7.9,21,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",9,646,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",4.6,16,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",8.4,9,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",5.1,68,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",6.3,139245,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",8,103,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",7.4,13,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",7.3,9,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",8.9,7,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",7.5,10,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",5.8,16,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",6.8,15,"6199","Shawn Levy",5.5,2010,FALSE
"Date Night",6.8,20,"6199","Shawn Levy",5.5,2010,FALSE
"Dave Chappelle's Block Party",7.2,8259,"4636","Michel Gondry",6,2006,FALSE
"David",6.5,252,"678","Bejoy Nambiar",6,2013,FALSE
"David",7.1,684,"678","Bejoy Nambiar",6,2013,FALSE
"David",6.1,26,"678","Bejoy Nambiar",6,2013,FALSE
"David",7.8,5,"678","Bejoy Nambiar",6,2013,FALSE
"David",5.3,416,"678","Bejoy Nambiar",6,2013,FALSE
"David",8.2,13,"678","Bejoy Nambiar",6,2013,FALSE
"David",7.5,240,"678","Bejoy Nambiar",6,2013,FALSE
"David",7,18,"678","Bejoy Nambiar",6,2013,FALSE
"David",4.2,170,"678","Bejoy Nambiar",6,2013,FALSE
"David",4.6,41,"678","Bejoy Nambiar",6,2013,FALSE
"David",6.7,41,"678","Bejoy Nambiar",6,2013,FALSE
"David",7.7,72,"678","Bejoy Nambiar",6,2013,FALSE
"David",6.7,110,"678","Bejoy Nambiar",6,2013,FALSE
"David",7.2,47,"678","Bejoy Nambiar",6,2013,FALSE
"David",6.3,2271,"678","Bejoy Nambiar",6,2013,FALSE
"David",8.4,8,"678","Bejoy Nambiar",6,2013,FALSE
"David Searching",6,200,"4013","Leslie Smith",5.5,1998,FALSE
"Dawn of the Planet of the Apes",7.6,372748,"4411","Matt Reeves",6,2014,FALSE
"Day Night Day Night",6.3,1977,"3599","Julia Loktev",6.2,2007,FALSE
"Day Watch",8,20,"6684","Timur Bekmambetov",6.4,2007,FALSE
"Day Watch",6.5,31460,"6684","Timur Bekmambetov",6.4,2007,FALSE
"Day Zero",7,85,"963","Bryan Gunnar Cole",4.9,2008,FALSE
"Day Zero",6,2622,"963","Bryan Gunnar Cole",4.9,2008,FALSE
"Daybreakers",6.5,113161,"5247","Peter and Michael Spierig",6,2010,FALSE
"Daydream Believer",5.4,29,"1730","Debra Eisenstadt",6,2002,FALSE
"Daydream Believer",4.9,124,"1730","Debra Eisenstadt",6,2002,FALSE
"Daydream Believer",8.2,12,"1730","Debra Eisenstadt",6,2002,FALSE
"Daydream Believer",8.3,17,"1730","Debra Eisenstadt",6,2002,FALSE
"Daydream Nation",6.4,11484,"4694","Mike Goldbach",7,2010,FALSE
"Days and Clouds",6.9,1386,"6239","Silvio Soldini",6.7,2008,FALSE
"Days and Nights",7.8,5,"1188","Christian Camargo",4.5,2014,FALSE
"Days and Nights",4.7,815,"1188","Christian Camargo",4.5,2014,FALSE
"Days and Nights",6.9,58,"1188","Christian Camargo",4.5,2014,FALSE
"Days of Future Past",8.2,634,"974","Bryan Singer: X-Men",6.5,2014,FALSE
"Days of Grace",6.7,780,"2036","Everardo Gout",7.2,2011,FALSE
"Days of Grace",4.5,23,"2036","Everardo Gout",7.2,2011,FALSE
"Days of Grace",3.2,26,"2036","Everardo Gout",7.2,2011,FALSE
"Ddongpari",7.6,4175,"7089","Yang Ik-Joon",6.7,2009,FALSE
"De-Lovely",6.6,10190,"2643","Irwin Winkler",4,2004,FALSE
"Dead and Breakfast",8.1,9,"4433","Matthew Leutwyler",4,2005,FALSE
"Dead and Breakfast",5.8,5505,"4433","Matthew Leutwyler",4,2005,FALSE
"Dead Man's Shoes",7.7,44080,"6179","Shane Meadows",6,2006,FALSE
"Dead Man's Shoes",7.8,19,"6179","Shane Meadows",6,2006,FALSE
"Dead Man's Shoes",7.7,1025,"6179","Shane Meadows",6,2006,FALSE
"Dead Man Down",6.5,59423,"4917","Niels Oplev",5,2013,FALSE
"Dead Snow 2",6.9,19207,"6788","Tommy Wirkola",5,2014,FALSE
"Deadfall",4.1,613,"6319","Stefan Ruzowitzky",6,2012,FALSE
"Deadfall",5.8,606,"6319","Stefan Ruzowitzky",6,2012,FALSE
"Deadfall",5.1,7,"6319","Stefan Ruzowitzky",6,2012,FALSE
"Deadfall",7.5,10,"6319","Stefan Ruzowitzky",6,2012,FALSE
"Deadfall",3.8,2458,"6319","Stefan Ruzowitzky",6,2012,FALSE
"Deadfall",6.3,35342,"6319","Stefan Ruzowitzky",6,2012,FALSE
"Deadfall",3.5,14,"6319","Stefan Ruzowitzky",6,2012,FALSE
"Deadfall",5,83,"6319","Stefan Ruzowitzky",6,2012,FALSE
"Deadpool",5.7,313,"6669","Tim Miller",4.4,2016,FALSE
"Deadpool",8,736100,"6669","Tim Miller",4.4,2016,FALSE
"Deadpool",8.2,1916,"6669","Tim Miller",4.4,2016,FALSE
"Deadpool 2",8.1,136267,"1623","David Leitch",4.8,2018,FALSE
"Dean",6.2,1071,"1744","Demetri Martin",6.7,2017,FALSE
"Dear Dictator",4.9,9,"4035","Lisa Addario & Joe Syracuse",5.3,2018,FALSE
"Dear Dictator",4.7,1443,"4035","Lisa Addario & Joe Syracuse",5.3,2018,FALSE
"Dear Frankie",7.8,19925,"6225","Shona Auerbach",6,2005,FALSE
"Dear John",6.9,1003,"3911","Lasse Hallstrom",6.3,2010,FALSE
"Dear John",7.7,333,"3911","Lasse Hallstrom",6.3,2010,FALSE
"Dear John",4.5,16,"3911","Lasse Hallstrom",6.3,2010,FALSE
"Dear John",5.6,16,"3911","Lasse Hallstrom",6.3,2010,FALSE
"Dear John",7.6,17,"3911","Lasse Hallstrom",6.3,2010,FALSE
"Dear John",6.3,120805,"3911","Lasse Hallstrom",6.3,2010,FALSE
"Dear John",6.3,185,"3911","Lasse Hallstrom",6.3,2010,FALSE
"Dear John",8.8,5,"3911","Lasse Hallstrom",6.3,2010,FALSE
"Dear John",7.3,6,"3911","Lasse Hallstrom",6.3,2010,FALSE
"Dear Wendy",6.6,9405,"6632","Thomas Vinterberg",5,2005,FALSE
"Dear White People",6.3,15383,"3661","Justin Simien",7,2014,FALSE
"Dear White People",6.2,23120,"3661","Justin Simien",7,2014,FALSE
"Death at a Funeral",5.7,39779,"2162","Frank Oz",6.2,2007,FALSE
"Death at a Funeral",5.7,39779,"4847","Neil LaBute",6,2010,FALSE
"Death at a Funeral",7.4,97780,"2162","Frank Oz",6.2,2007,FALSE
"Death at a Funeral",7.4,97780,"4847","Neil LaBute",6,2010,FALSE
"Death in Love",7.5,23,"806","Boaz Yakin",6.5,2007,FALSE
"Death in Love",5,911,"806","Boaz Yakin",6.5,2007,FALSE
"Death in Sarajevo",6.4,725,"1496","Danis Tanovic",6.6,2016,FALSE
"Death in the Land of Encantos",7.6,131,"3952","Lav Diaz: Lav Diaz",6.5,2007,FALSE
"Death Note",4.6,58193,"87","Adam Wingard",5.8,2017,FALSE
"Death Note",7.3,886,"87","Adam Wingard",5.8,2017,FALSE
"Death Note",7.8,25822,"87","Adam Wingard",5.8,2017,FALSE
"Death Note",9,158928,"87","Adam Wingard",5.8,2017,FALSE
"Death Note",7.3,9,"87","Adam Wingard",5.8,2017,FALSE
"Death Race",6.6,207,"5115","Paul Anderson",6,2008,FALSE
"Death Race",6.4,180966,"5115","Paul Anderson",6,2008,FALSE
"Death Race",8.2,31,"5115","Paul Anderson",6,2008,FALSE
"Death Sentence",7.1,154,"2809","James Wan",4.5,2007,FALSE
"Death Sentence",8,7,"2809","James Wan",4.5,2007,FALSE
"Death Sentence",7.4,359,"2809","James Wan",4.5,2007,FALSE
"Death Sentence",6,12004,"2809","James Wan",4.5,2007,FALSE
"Death Sentence",5.5,218,"2809","James Wan",4.5,2007,FALSE
"Death Sentence",6.8,64549,"2809","James Wan",4.5,2007,FALSE
"Death Sentence",6.4,286,"2809","James Wan",4.5,2007,FALSE
"Death Wish",6.4,19362,"1920","Eli Roth",5,2018,FALSE
"Death Wish",8.3,1002,"1920","Eli Roth",5,2018,FALSE
"Death Wish",7.5,10,"1920","Eli Roth",5,2018,FALSE
"Death Wish",7,29461,"1920","Eli Roth",5,2018,FALSE
"Death Wish",7.9,396,"1920","Eli Roth",5,2018,FALSE
"Death Wish",6.8,37,"1920","Eli Roth",5,2018,FALSE
"Deceiver",6.7,5477,"3543","Josh and Jonas Pate",5,1998,FALSE
"December Boys",6.6,11083,"5812","Rod Hardy",3.5,2007,FALSE
"Deception",7.4,37,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",8,63,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",6.2,3264,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",7.6,486,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",4,44,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",4.8,113,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",8.6,1570,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",7.8,1798,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",7,7,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",6.2,9,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",4.9,96,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",6.1,35227,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",7.5,4196,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",5.4,182,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",6.8,9,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",5.6,8,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",6.7,15,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",5.6,10,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",8,6,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",6.8,17501,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",4.3,1443,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",6.7,22,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",5,1941,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",8.2,31,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",7,12,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",4.1,51,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",4.6,5,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",6.8,474,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",6.7,90,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",7.3,2469,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",8.4,85,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",8.3,76,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",7.8,87914,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",6.6,3598,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",5.7,33932,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",8.3,15,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",6.1,759,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",1,236,"4235","Marcel Langenegger",4.5,2008,FALSE
"Deception",8.6,135,"4235","Marcel Langenegger",4.5,2008,FALSE
"Declaration of War",7,4580,"6879","Valerie Donzelli",6.5,2011,FALSE
"Declaration of War",6.8,12,"6879","Valerie Donzelli",6.5,2011,FALSE
"Decoding Annie Parker",6.3,2653,"6417","Steven Bernstein",6,2014,FALSE
